ID,SMILES,Dockingscore
ZINC000055568659,O=C([O-])Cn1c(C)c(NC(=O)C2CN(CC(C)C)C(=O)C2)c(C)n1,-6.5743809
ZINC000116343532,S(=O)(=O)(N1CCN(CCCC(=O)[O-])CC1)c1ccc(F)cc1,-6.5743575
ZINC000426408937,O=C([O-])Cn1c(C2CN(Cc3occ(C(=O)[O-])n3)CCC2)ccn1,-6.5743551
ZINC000006579868,O=C([O-])CC1C(=O)NC(=NN=Cc2ccc(C(=O)OC)cc2)S1,-6.5743346
ZINC000000408279,S(CC(=O)[O-])c1n(Cc2ccccc2)c(Cc2ccccc2)nn1,-6.574327
ZINC000016125196,O=[N+]([O-])c1cc(C(=O)[O-])c(N2CC(C(=O)OCC)CCC2)cc1,-6.5743151
ZINC000064589137,O=C(Nc1c(C(=O)[O-])cc(N(C)C)cc1)COc1ccccc1,-6.574172
ZINC000002406467,O=C([O-])CN1C(=O)C(=Cc2c(OC)cc(OC)cc2)SC1=O,-6.5741577
ZINC000630130867,O=C([O-])CN(C(=O)c1nn(C)c(C2CC2)c1)C1CCCCC1,-6.5740938
ZINC000032611418,Fc1c(CN2CCN(C(=O)C3C(C(=O)[O-])CCCC3)CC2)cccc1,-6.5740409
ZINC000289127135,O=C(N1C(C)COc2c1cccc2)c1cc(NC(=O)C2CC2)ncc1,-6.5740266
ZINC000003243188,S(=O)(=O)(N(C)c1ccc(OCC(=O)[O-])cc1)c1sccc1,-6.5740237
ZINC000013406271,Fc1ccc(C=CC(=O)Nc2scc(CC(=O)[O-])n2)cc1,-6.5740213
ZINC000195551294,O=C([O-])CC(NC(=O)c1c2[nH]ncc2ccc1)c1c(C)cccc1,-6.5740042
ZINC000244659693,O=C(NC1C[NH+](C)C(C(=O)[O-])C1)c1nn(C)c2c1cccc2,-6.5740004
ZINC000237261223,O=C([O-])C(CNC(=O)C1CC=CC1)Cc1c(OC)cccc1,-6.5737128
ZINC000012651118,O=C([O-])CC1C(=O)NC(=NN=C(C)c2ccc(OC(C)C)cc2)S1,-6.5735173
ZINC000017316687,[S+](CCO)(CCO)CCCCCCCCCCC(=O)[O-],-6.5734735
ZINC000077320863,O=C([O-])c1nn(CCC)c2c1CC([NH+]1CCC([NH+](C)C)CC1)CC2,-6.5734673
ZINC000000096979,S(=O)(=O)(NC(CC(=O)[O-])c1ccccc1)c1c(C)cc(C)cc1,-6.5734382
ZINC000009089378,S(CC(=O)[O-])c1n(N)c(-c2n[nH]c(-c3ccc(OC)cc3)c2)nn1,-6.5733948
ZINC000011009911,S(C(C(=O)Nc1onc(C)c1)C)c1n(-c2cc(F)ccc2)nnn1,-6.5733786
ZINC000604404867,O=C([O-])Cc1c(-c2cc(OC)c(O)cc2)oc2c1C(=O)N(C)C(C)=C2,-6.5733447
ZINC000329022102,Fc1c(F)cccc1Nc1nc(NCC(=O)[O-])nc(C2CC2)c1,-6.5733032
ZINC000095519485,O=C(N(C)C)N1CC(C(=O)NCc2sc(C(=O)[O-])cc2)CCC1,-6.573287
ZINC000026422321,O=C(Nc1scc(CC(=O)[O-])n1)C=Cc1occc1,-6.5732141
ZINC000252625992,O=C([O-])CCC(=NNC(=O)c1cnc(C)cc1)c1ccccc1,-6.5731621
ZINC000262453682,O=C(N1C(C(=O)[O-])CC2C1CCCC2)c1sc(CCC)nc1,-6.5731196
ZINC000004668789,O=C([O-])CCC(=O)N1C(c2sccc2)CC(c2sccc2)=N1,-6.5730886
ZINC000426552419,O=C([O-])c1cc(-c2cc(C(=O)NCCC3COCC3)ccc2)ncc1,-6.5730481
ZINC000071283952,Fc1c(Cn2ncc(NC(=O)C3C(C)(C)C3C(=O)[O-])c2)cccc1,-6.5730357
ZINC000217670487,O=C(N1CC(n2nnc(-c3ccccc3)c2)C1)c1cc(C#N)ccc1,-6.5729399
ZINC000097372318,O=C(Nc1c(C)cc(C)cc1)NC1C(=O)N(c2cnccc2)CCC1,-6.5729399
ZINC000238097874,Clc1c(CNC(=O)CC[NH+]2C(C(=O)[O-])CCC2)cccc1,-6.5729198
ZINC000262555249,O=C(N1C(C(=O)[O-])CC2C1CCCC2)c1n[nH]c2c1cccc2,-6.5727992
ZINC000700372771,O=C(OCc1ccccc1)NC(C(=O)[O-])C(CC#N)CC,-6.5727816
ZINC000012631040,S(=O)([O-])(=Nc1c(SC)cccc1)c1c(C)ccc(C(=O)[O-])c1,-6.5727568
ZINC000426581071,O=C(NCCCc1nnn[n-]1)N1CCN(c2ncccc2)CC1,-6.5727301
ZINC000195551253,Fc1c(C(=O)NC(C(=O)[O-])Cc2ccc(F)cc2)cc(C)cc1,-6.5726886
ZINC000095387977,O=C([O-])c1cc(C2CN(C(=O)c3n[nH]c4c3CCC4)CCC2)ccc1,-6.5726838
ZINC000095521230,O=C(CCc1onc(-c2ccccc2)n1)N1C(C(=O)[O-])CCCC1,-6.5726604
ZINC000026170947,O=C([O-])C(NC(=O)c1c(OC)cccc1)Cc1c2c([nH]c1)cccc2,-6.5726547
ZINC000072424986,O=C(CCN1OCCC1)N1CCC(Oc2ccccc2)(C(=O)[O-])CC1,-6.5725565
ZINC000000551609,Clc1c(C2N(C(=O)CCC(=O)[O-])N=C(c3occc3)C2)cccc1,-6.5725489
ZINC000585129714,S(=O)([O-])(=Nc1c(C#N)cc(C)s1)c1nc(C)n(CC)c1,-6.5725274
ZINC000299787506,O=C(Nc1nnn(CCC)c1)N1CC(OCc2ncccc2)CCC1,-6.5725002
ZINC000067921033,S(CC(=O)[O-])c1n(c(-c2c[nH]nc2)nn1)-c1c(OC)ccc(C)c1,-6.5724959
ZINC000257203356,O=C([O-])CCC(=O)N1CC(CCc2ncncc2)OCC1,-6.5724773
ZINC000534650923,O=C([O-])c1cc(OC)cc(C(=O)NC(Cc2n[nH]c(C)c2)C)c1,-6.5724659
ZINC000100856811,O=C([O-])c1cc(N2C(=O)C(Nc3ccc(CC)cc3)CC2=O)ccc1,-6.5724339
ZINC000065314444,O=C(NCc1c(C)cccc1)CCC(=O)Nc1n2c(nn1)C=CC=C2,-6.5724006
ZINC000031133757,S(=O)([O-])(=Nc1cc(NC(=O)c2c(O)cccc2)ccc1)C,-6.5723963
ZINC000225730562,Clc1c(C(=O)NCCC)cc2nc(C(=O)[O-])n(CC)c2c1,-6.5723886
ZINC000408543837,Clc1c(C(=O)[O-])cc(NC(=O)CSC2=NC(=O)C=CN2)cc1,-6.5723114
ZINC000647744613,O=C([O-])Cn1ncc(NC(=O)CC2c3c(cccc3)CC2)c1,-6.5722995
ZINC000256048683,O=C([O-])c1c(N2CC[NH+](CCO)CC2)nn(-c2cc(C)c(C)cc2)n1,-6.5722537
ZINC000004184476,O=C([O-])CC1C(=O)NC(=NN=Cc2c(OCCCC)cccc2)S1,-6.5722399
ZINC000001529745,P(=O)(Oc1ccc([N+](=O)[O-])cc1)(Oc1ccc([N+](=O)[O-])cc1)[O-],-6.5722032
ZINC000257234640,O=C([O-])c1c(-c2ccc(CNC(=O)c3cn(C)nc3)cc2)cccc1,-6.5721803
ZINC000004841035,S(C(C(=O)Nc1sccn1)C)c1n(C)c(-c2ccccc2)nn1,-6.5720987
ZINC000021147050,S(CC(=O)[O-])Cc1n(-c2c(N)non2)nnc1C(=O)OCC,-6.5720959
ZINC000003389330,S(CC(=O)Nc1noc(C)c1)c1n(C)c(-c2cc(C)ccc2)nn1,-6.5720115
ZINC000006554309,O(CC)c1ccc(N2C(=O)C(C=NNCCO)C(=O)[N-]C2=O)cc1,-6.5719995
ZINC000426422886,Fc1cc2c(n(C)c(C(=O)NCCCc3nnn[n-]3)c2)cc1,-6.5719695
ZINC000263180649,O=C([O-])COc1ccc(C(NC(=O)c2c(C)nc(C)o2)C)cc1,-6.5719047
ZINC000096220095,O=C([O-])CCC(=O)N1CC2(OCC(Nc3cnccc3)C2)CC1,-6.5718932
ZINC000029368863,S(=O)(=O)(NCCCNC(=O)c1ccc(N2C(=O)CCC2)cc1)C,-6.5718808
ZINC000005967700,S=C1N(C(C(=O)[O-])CC)C(=O)C(=Cc2n(C)ccc2)S1,-6.5718594
ZINC000000487138,Fc1ccc(NCC(=O)NN=Cc2ccc(OCC(=O)[O-])cc2)cc1,-6.571836
ZINC000095475247,O=C(Nc1[nH]c(CC(C)C)nn1)C(C)N1C(=O)c2c(cccc2)C1,-6.5718293
ZINC000007383314,O=C(OC)c1cc(NC(=O)c2ccc(N3CCCC3)cc2)ccc1,-6.5717583
ZINC000013945884,S(CC(=O)Nc1c(C)ccc(C(=O)[O-])c1)C1=NC(N)=CC(=O)N1,-6.5716405
ZINC000037589994,O=C([O-])CN(C(=O)C1CN(CCOC)C(=O)C1)C(CC)C,-6.5715966
ZINC000000118735,ClC=1C(=O)N(c2ccccc2)C(=O)C=1Nc1c(C(=O)[O-])cccc1,-6.5715661
ZINC000096141427,O=C(NC(C)c1nnn[n-]1)Nc1cc2c(cc1)CCC2,-6.5715594
ZINC000268922605,O=C([O-])C1C(C(=O)NCc2c(C)n(-c3ccccc3)nc2C)C1,-6.5715241
ZINC000217697664,S(=O)(=O)(NC(C)c1ccccc1)c1c(NCC)ccc(C(=O)[O-])c1,-6.5714803
ZINC000062133825,Clc1cc(-c2nc(CN3CC(C(=O)[O-])CC3)on2)ccc1,-6.5714459
ZINC000426628168,O=C(NCCCc1nnn[n-]1)C1C[NH+](C(C)C)CCC1,-6.5713878
ZINC000252474660,Clc1c(C(=O)[O-])cc(NN=C2c3c(n(C)nc3)CCC2)cc1,-6.5713758
ZINC000091303495,O=C(OCc1ccccc1)N1CC2(C(C(=O)[O-])C2)CC1,-6.5713611
ZINC000299799828,O=C(NC1(C(=O)[O-])CCOCC1)CCCCc1ccccc1,-6.5713105
ZINC000063846575,O=C([O-])CC1C(=O)N(CCn2cccc2)c2c(O1)cccc2,-6.5712967
ZINC000534642852,O=C([O-])COc1ccc(C[NH+]2CC(Oc3ccccc3)CC2)cc1,-6.5712924
ZINC000003223188,S(CC(=O)c1ccc(OC)cc1)c1n2C(C)=CC(C)=Nc2nn1,-6.5712733
ZINC000018192310,S(=O)(=O)([O-])c1c(NC(=O)CSCc2ccccc2)cccc1,-6.5712538
ZINC000408593042,S(c1oc(C=C2C(=O)N(CC(=O)[O-])C(=O)N2)cc1)c1ccccc1,-6.5712528
ZINC000225104908,O=C([O-])C(Oc1cc(OC)ccc1)Cc1c(OCC)cccc1,-6.57125
ZINC000225026164,O=C([O-])C(Oc1ccc(OC)cc1)Cc1c(C)cc(C)cc1,-6.5712328
ZINC000004038794,O=C([O-])COc1cc(O)c(C(=O)Cc2cc3OCCOc3cc2)cc1,-6.5711541
ZINC000124435867,O=C(N(CC(C)c1nnn[n-]1)C)c1sc(-c2oc(C)cc2)cc1,-6.5711174
ZINC000097143793,S(=O)(=O)(N=C1NC(C2CCC2)=NN1)c1cn(C(C)C)nc1,-6.5710769
ZINC000005061380,O=[N+]([O-])c1ccc(OCC(=O)Nc2c(C(=O)[O-])cccc2)cc1,-6.5710111
ZINC000082461964,O=C([O-])C=1C(=O)N(CCC)N=C(c2ccc(OCC)cc2)C=1,-6.5710044
ZINC000299758995,O=C(NCc1n2c(nn1)C=CC=C2)Nc1nnn(CCC)c1,-6.5709815
ZINC000000457778,S(c1c(C(=O)[O-])cccc1)C1C(=O)N(c2cc(C)ccc2)C(=O)C1,-6.5709667
ZINC000218793315,O=C([O-])CCOc1cc2C(=O)N3C(=Nc2cc1)CCCCC3,-6.5709405
ZINC000005906866,O=C([O-])C=Cc1cc(OC)c(OCc2c(C#N)cccc2)cc1,-6.5708308
ZINC000256048954,O=C([O-])c1c(N(CC)CC)nn(-c2ccc(OC)cc2)n1,-6.5707359
ZINC000299790139,O=C([O-])CC1C(c2nnn(C)c2)C[NH+](Cc2n[nH]c(CC)c2)C1,-6.5707312
ZINC000072428717,O=C([O-])c1c(OC)ccc(C[NH+]2CC3(OC(=O)N(C)C3)CCC2)c1,-6.570612
ZINC000650767604,O=C([O-])c1nccc(N2CC(C[NH+](Cc3c(C)ncs3)C)CC2)c1,-6.5706019
ZINC000034927215,O=C([O-])CCc1sc(C(=O)Nc2cc3OCOc3cc2)nn1,-6.5705862
ZINC000096024611,O=C([O-])CC(CC(=O)N(Cc1n(C)ccc1)C1CC1)c1sccc1,-6.5705771
ZINC000006730685,O=C([O-])C1C(C(=O)N2CC[NH+](C3CCCCC3)CC2)C2CCC1CC2,-6.5705714
ZINC000003319625,S(C(C(=O)[O-])C)CC=1C(C#N)=C2N(C(=O)C=1)c1c(N2)cccc1,-6.5705557
ZINC000072164451,O=C([O-])Cc1ccc(C[NH+]2C(C(=O)[O-])CC3(C2)CC[NH2+]CC3)cc1,-6.5705476
ZINC000021487211,S=C1N(C(C(=O)[O-])C)C(=O)C(=Cc2c3c([nH]c2)cccc3)S1,-6.5705342
ZINC000097018413,Clc1cc(CC(=O)N(Cc2oc(C)c(C(=O)[O-])c2)C)ccc1,-6.5704513
ZINC000092028451,O=C(C(=O)c1occc1)N1CC(C(=O)[O-])C(c2ccncc2)C1,-6.5704374
ZINC000002011244,S(CC1=C(C(=O)[O-])N2C(=O)C(N)C2SC1)c1sc(C)nn1,-6.5704255
ZINC000118950680,O=C([O-])C1(C(=O)NCCc2sc(C)c(CC)n2)CC1,-6.5704074
ZINC000154864293,Clc1c(C2OCCN(C(=O)C3(C(=O)[O-])CC3)C2)cccc1,-6.5703807
ZINC000035605695,Fc1ccc(CNC(=O)C2=CN(CC(=O)[O-])C(=O)C=C2)cc1,-6.5703096
ZINC000262809597,O=C([O-])CC1OCCN(C(=O)c2nc(-c3cn(C)nc3)sc2)C1,-6.5703096
ZINC000016214645,Fc1ccc(COc2c(OC)cc(CN=Nc3nn[n-]n3)cc2)cc1,-6.5703034
ZINC000013566605,S(CC(=O)c1sccc1)c1nc([O-])c(-c2sccc2)nn1,-6.5702991
ZINC000261788766,O=C(N1C(C(=O)[O-])c2c(cccc2)CC1)C1=NN(C)C(=O)C=C1,-6.570291
ZINC000067674072,O=C([O-])C1([NH3+])CN(Cc2c(C)cc(C)c(Cn3ncnc3)c2)CC1,-6.5702872
ZINC000002031409,Clc1ccc(OCC(=O)NCC(CC(=O)[O-])c2ccccc2)cc1,-6.5702167
ZINC000001300715,S=C1N(C(C(=O)[O-])C(C)C)C(=O)C(=Cc2ncccc2)S1,-6.5701189
ZINC000097231269,O=C([O-])C(NC(=O)CCc1c2c(c(C)ccc2)[nH]c1)(C)C1CC1,-6.5701156
ZINC000390833108,S(=O)([O-])(=Nc1ccc(CC(C(=O)[O-])C)cc1)CC1OCCCC1,-6.5700274
ZINC000124694341,FC(F)(F)c1cc(F)cc(C(=O)N(CC(C)c2nnn[n-]2)C)c1,-6.5699124
ZINC000216928220,S=C(Nc1cc(C(=O)[O-])c(O)c(C)c1)NC1CCCCC1,-6.5698757
ZINC000013407113,O=C(Nc1scc(CC(=O)[O-])n1)C=Cc1ccc(CC)cc1,-6.56987
ZINC000224976701,S(C(C(=O)[O-])CC)c1[nH]c(COc2ccccc2)nn1,-6.5698099
ZINC000004219197,Clc1ccc(OCc2scc(CC(=O)[O-])n2)cc1,-6.5697041
ZINC000237355490,O=C([O-])c1cc(NC(=O)c2oc3c(OC)cccc3c2)ccc1,-6.5696983
ZINC000019788974,S(c1c(C(=O)[O-])cccc1)C1C(=O)N(c2c(F)cccc2)C(=O)C1,-6.5696568
ZINC001704326123,O=C([O-])c1c(-c2ccc(OC)cc2)onc1NCC1OCCCC1,-6.5696325
ZINC000584892122,O=C(N(Cc1n(CC)cnn1)C)c1cc2ncn(CCO)c2cc1,-6.5695939
ZINC000001994262,O=C(Nc1ccc(OCC)cc1)C(C)N1C(=O)N=C(C)C=C1C,-6.5695896
ZINC000049470127,S(CC(=O)[O-])c1nc(COc2ccc(C)cc2)nc(N)c1,-6.569581
ZINC000008981253,S(c1sc(NCc2ccccc2)nn1)C1=Nn2nnnc2C=C1,-6.5694985
ZINC000004343758,O=C([O-])C(Oc1cc2C(=O)c3c(Oc2cc1)cccc3)C,-6.5694876
ZINC000426667653,O=C([O-])C(NC(=O)C1(Cn2nccc2)CC1)c1cc(C)ccc1,-6.569478
ZINC000238102557,Fc1cc(Cn2nnc(C(=O)N3CC(C(=O)[O-])CC3)c2)ccc1,-6.569416
ZINC000299750783,O=C([O-])CN(C(=O)c1cc(C)c(-n2ncnc2)cc1)C1CCOCC1,-6.5694113
ZINC000008166262,O=C([O-])c1cc(NC(=O)c2oc3c(c2)cc(OC)cc3)ccc1,-6.5693936
ZINC000002928696,S(=O)(=O)(N1CCOCC1)c1cc2OC(=O)N(CC(=O)[O-])c2cc1,-6.5693593
ZINC000095991842,O=C([O-])CCC1CCN(C(=O)c2cc(OCC)c(C)cc2)CC1,-6.5693421
ZINC000004861167,S(CC(=O)N1C(C)Cc2c1cccc2)c1n(C)c(C2CC2)nn1,-6.5693355
ZINC000236653752,O=C([O-])CN1c2c(OC(C(=O)NC(CC)CC)C1)cccc2,-6.569315
ZINC000101390310,Fc1ccc(C=Nn2c([O-])c(C(=O)NCc3ccccc3)nn2)cc1,-6.569315
ZINC000092027999,O=C(COc1c(CC)nc(C)cc1)N1CC(C(=O)[O-])C(CCC)C1,-6.5691438
ZINC000408569775,O=C([O-])COc1ccc(NC(=O)c2oc3c(OC)cccc3c2)cc1,-6.5691366
ZINC000067692800,O=C(NC)CC[NH+](C)C1Cc2c(C(=O)[O-])nn(CC(C)C)c2CC1,-6.5690842
ZINC000263547787,O=C([O-])C(CN(C)c1nccc(-c2onc(C(C)C)n2)c1)C,-6.5690417
ZINC000343096217,S(=O)(=O)(NCc1nc(C2CC2)on1)Cc1c(F)cccc1,-6.5690117
ZINC000426580991,O=C([O-])Cn1nc(C2CN(C(=O)c3c(O)cccn3)CCC2)cc1,-6.5689559
ZINC000048112436,O=C(OC)CN1C(=O)CN(C(=O)Nc2[nH]c(-c3occc3)nn2)CC1,-6.5689392
ZINC000952977257,O=C(Nc1cc2nc(C(O)C)[nH]c2cc1)c1noc(CC(C)C)c1,-6.5689173
ZINC000004536655,S(CC1=C(C(=O)[O-])N2C(=O)C(N)C2SC1)c1sc(C)nn1,-6.5688643
ZINC000220221284,Fc1c(C(=O)NCc2oc(C(=O)[O-])cc2)c(OC)ccc1F,-6.5688353
ZINC000013941853,S(C(C(=O)Nc1sccn1)CC)c1n(C)c(-c2occc2)nn1,-6.5688052
ZINC000002771267,S=C(NC(C(=O)[O-])Cc1ccccc1)NCc1ccccc1,-6.5687408
ZINC000095357601,O=C([O-])c1c(N2CCC(C(O)Cc3ccccc3)CC2)ncnc1,-6.5687394
ZINC000268955538,Fc1ccc(C(NC(=O)CCC2OC(C)CC2)CC(=O)[O-])cc1,-6.5685773
ZINC000049561804,O=C([O-])c1nc(C(=O)Nc2sc3c(n2)CCCC3)ccc1,-6.5684762
ZINC000042880947,O=C([O-])CCCN(C(=O)c1c2c(sc1)cccc2)C,-6.5684276
ZINC000136158337,O=C(CCN1C(=O)CCc2c1cccc2)N1CC(C(=O)[O-])CCC1,-6.568419
ZINC000257288301,O=C([O-])c1c(CN2CC(O)C(NC(=O)c3nccnc3)C2)cccc1,-6.5683389
ZINC000226748809,O=C([O-])CC(CC(=O)Nc1nn(CC)cc1)c1ccccc1,-6.5683231
ZINC000095425567,O=C([O-])COc1ccc(CCNC(=O)c2c(C)n(C)nc2)cc1,-6.5683079
ZINC000000319403,O=C([O-])CCC(=O)N1C(c2sccc2)CC(c2ccccc2)=N1,-6.5682421
ZINC000072172432,O=C(N1CC(Cc2cc(C(=O)[O-])ccc2)CC1)N1CC[NH+](C)CC1,-6.5682302
ZINC000005154513,O=C(Nc1ccc(Nc2nc([O-])c(Cc3ccccc3)nn2)cc1)C,-6.5682197
ZINC000012176682,S(C(C(=O)[O-])c1ccccc1)C1=NC(=O)C2=C(N1)CCCC2,-6.5681982
ZINC000020615802,O=C([O-])CCC(=O)N1CC[NH+](Cc2c(C)n(CC)nc2)CC1,-6.5681977
ZINC000095358516,O=C([O-])C([NH+](CC(C)C)C)c1ccc(NC(=O)N2CCCC2)cc1,-6.5681672
ZINC000263324051,O=C([O-])C(N(C(=O)CCN1S(=O)(=O)CCC1)C)C,-6.5681353
ZINC000263237297,O=C(N1CC(C(=O)[O-])C(C)C1)c1onc(-c2ncccc2)c1,-6.5681233
ZINC000097035962,Clc1cc(C(=O)NCC(C(=O)[O-])Cc2ccccc2)[nH]c1,-6.5680447
ZINC000225111703,O=C([O-])C(Oc1cc(C)ccc1)Cc1c(OC)cc(OC)cc1,-6.5680447
ZINC000426619951,S(CC(NC(=O)c1cc(C)c2nc(N)sc2c1)C(=O)[O-])C,-6.5680203
ZINC000426545234,O=C([O-])C1(NC(=O)C2(c3ccccc3)C3(C2)CCCC3)CCOCC1,-6.5680146
ZINC000097050091,O=C(NC(C)c1sc(C(=O)[O-])c(C)n1)CCc1ccccc1,-6.5680037
ZINC000828057195,O=C(Nc1ccc(Oc2nnn[n-]2)cc1)CCc1c(C)onc1C,-6.5679603
ZINC000299775169,O=C(NCc1oc(C(=O)[O-])cc1)CCC(=O)NC1CCCCCC1,-6.5679593
ZINC000005516107,S(=O)([O-])(=Nc1cc(C(=O)[O-])ccc1)c1ccc(CC)cc1,-6.5677609
ZINC000013340242,Clc1c(C(=O)[O-])cc(S(=O)(=O)N2CC(C)CCC2)cc1,-6.5677414
ZINC000299803596,O=C(OC(C)(C)C)NC(C(O)CCC(=O)[O-])c1ccccc1,-6.5676956
ZINC000009421667,O=C([O-])CN1C(=O)N(C)c2nc3N(CC(C)C)C(C)=C(C)n3c2C1=O,-6.567616
ZINC000071746255,O=C([O-])CC1CN(Cc2c(Cn3nccc3)cccc2)CC[NH2+]C1,-6.5675387
ZINC000020523000,O=[N+]([O-])c1c(-c2cn(Cc3ccccc3)nc2)nn(CC(=O)[O-])c1,-6.5675359
ZINC000268960882,O=C(N1C(C(=O)[O-])Cc2c(cccc2)C1)c1noc(C2CC2)c1,-6.5675354
ZINC000044122847,O=C(Oc1c(CC(=O)OC)cccc1)C(C(=O)[O-])c1ccccc1,-6.5675278
ZINC000217931705,O=C([O-])C(NC(=O)Cc1cc2c(OC(C)(C)CC2)cc1)C,-6.567492
ZINC000329064233,O=C([O-])CNc1[nH+]c(C2CC2)cc(NCc2cnccc2)n1,-6.5674744
ZINC000013405387,O=C(Nc1scc(CC(=O)[O-])n1)C(Oc1ccc(C#N)cc1)C,-6.5674706
ZINC000187270415,O=C(N(CC(C)c1nnn[n-]1)C)c1cc2scnc2cc1,-6.56745
ZINC000514289319,O=C([O-])CC1C(Cc2[nH]c3c(n2)ccc(C)c3)C[NH+](CC2CC2)CC1,-6.5674405
ZINC000072406975,FC1(F)CC(C(=O)N2Cc3n(nc(CCC(=O)[O-])c3)CC2)NC1,-6.5674191
ZINC000009547447,O=C([O-])C(NC(=O)N1CCN(C(=O)c2c3c([nH]c2)cccc3)CC1)C,-6.5673289
ZINC000662894921,O=C([O-])C(C)(C)n1ncc(Nc2nc(CC)cc(C)n2)c1,-6.5672927
ZINC000217526401,S(=O)(=O)(NC(CCC)C)c1c(N2CCCC2)ccc(C(=O)[O-])c1,-6.5672626
ZINC000257334459,O=C([O-])COc1ccc(CN2CC(C(=O)N(C)C)(C)OCC2)cc1,-6.5672574
ZINC000019433562,O=C(N1CC(C(=O)[O-])CCC1)c1c2c([nH]c1)cccc2,-6.5672264
ZINC000003307207,Clc1c(C(=O)[O-])cc(S(=O)(=O)N2CC(C)CC(C)C2)cc1,-6.5672216
ZINC000268959686,O=C(N(CC(=O)[O-])C1CC1)C=Cc1cc(OC)c(OCC)cc1,-6.5671353
ZINC000120215028,O=C([O-])c1cc(NC(=O)C2(C(=O)NC)CC2)c(C)cc1,-6.5671248
ZINC000010460594,O=C([O-])CCC(=O)Nc1ccc(C(=O)N2CCC(C)CC2)cc1,-6.5670877
ZINC000072286140,O=[N+]([O-])c1cn(CCC(=O)NC2=NN=C3N(C)N=C(CC)C23)nc1,-6.567059
ZINC000119006342,Clc1c(OC2CN(C(=O)C3(C(=O)[O-])CC3)CC2)cccc1,-6.5670438
ZINC000009188063,S=C(NC1CCCCC1)c1cc(OC)c(OCC(=O)[O-])cc1,-6.5670419
ZINC000257271925,O=C([O-])CCC(=O)N1CC(CCc2ncnc(C)c2)OCC1,-6.566968
ZINC000091468499,O=C(N1CC(C(=O)[O-])C(C2CC2)C1)c1sc(C[NH+]2CCCC2)nc1,-6.566956
ZINC000091745259,O=C([O-])Cc1ccc(C[NH+]2CC(CO)(CCCOC)CCC2)cc1,-6.5667982
ZINC000000210787,O=C(Oc1ccc(C(=O)Nc2c(C(=O)[O-])cc(O)cc2)cc1)CC,-6.566782
ZINC000096256171,S(=O)(=O)(N)N1c2c(ccc(NC(=O)C=Cc3cscc3)c2)CC1,-6.566699
ZINC000097045113,O=C([O-])CCC1CN(C(=O)c2n[nH]c(C(C)C)c2)CCC1,-6.5666418
ZINC000253388901,O=C([O-])C1C(C(=O)N2CC(c3onc(CC)n3)CCC2)CC=CC1,-6.5666409
ZINC000020614755,FC(F)(F)c1cc(CNC(=O)c2c(C(=O)[O-])cn(C)n2)ccc1,-6.5666265
ZINC000002238995,O=C([O-])CNC(=O)C1CCC(CN2C(=O)c3c(N=C2)cccc3)CC1,-6.5665765
ZINC000035297057,O=C([O-])C1CN(Cc2onc(-c3ccccc3)c2)CCC1,-6.5665531
ZINC001320440049,S(=O)([O-])(=Nc1cc(CC(=O)[O-])ccc1)c1cc2oc(C)nc2cc1,-6.566546
ZINC000630135606,O=C([O-])Cn1nc(NC(=O)C2C(c3cscc3)C2)cc1,-6.5664878
ZINC000008666589,O=C([O-])C(NC1=NC(=O)c2n(Cc3ccccc3)cnc2N1)C,-6.5664821
ZINC000584902832,O=C1N(CCCc2nnn[n-]2)C=Nc2c1cncc2,-6.5664473
ZINC000299801843,O=C([O-])CC1(c2ccccc2)C(=O)N(Cc2ccncc2)C(=O)C1,-6.5664172
ZINC000225097160,O=C([O-])C(Oc1c(OC)cccc1)Cc1c(OC)cccc1,-6.5663519
ZINC000004616218,O=C([O-])CC1C(=O)NC(=NN=C2CCC(CC)CC2)S1,-6.5662971
ZINC000534638563,O=C([O-])Cn1nc(-c2ccc(C(C)[NH+]3CCCC3)cc2)nc1,-6.5662231
ZINC000062133824,Clc1cc(-c2nc(CN3CC(C(=O)[O-])CC3)on2)ccc1,-6.5662026
ZINC000011607634,S(=O)([O-])(=Nc1cc(CNC2=Nn3nnnc3C=C2)ccc1)C,-6.5661864
ZINC000097815497,O=C([O-])c1c(C)nc(CCNc2nc(-c3ncccc3)ccn2)s1,-6.566186
ZINC000006742579,O=C([O-])C1C(C(=O)NCCC2=CCCCC2)C2C=CC1CC2,-6.566155
ZINC000116344104,FC(F)(F)c1ccc(C(=O)N2CC[NH+](CCCC(=O)[O-])CC2)cc1,-6.5661478
ZINC000256047784,O=C([O-])c1c(N2CCCC2)nn(-c2ccc(CC)cc2)n1,-6.5661302
ZINC000095969896,S(=O)(=O)(NCC)c1cc(C(=O)N(CC(=O)[O-])C2CC2)ccc1,-6.5661068
ZINC000013439439,Clc1c(C(=O)Nc2ccc(CC(=O)[O-])cc2)cc([N+](=O)[O-])cc1,-6.5660906
ZINC000170594728,O=C(OCC)C(NC(=O)CNC(=O)c1c([O-])cccn1)CC=C,-6.5660901
ZINC000009636808,O=[N+]([O-])c1ccc(C=NNc2nc([O-])c(CCC(=O)[O-])nn2)cc1,-6.5660553
ZINC000265298164,O=C(N)c1cnc(C(=O)N2C(C(=O)[O-])CC3C2CCCC3)cc1,-6.5660439
ZINC000150916452,S(c1n(CC=C)nnn1)C1C(=O)N(c2cn(C)nc2)CCC1,-6.5660338
