ZincID,Smiles,S
ZINC000071575820,S(=O)(=O)(NC(C)C)c1cc(C(=O)[O-])cc(-c2ccc(CO)cc2)c1,-6.871
ZINC000037436424,O=C(C(OCc1ccccc1)C)N1CC(C(=O)[O-])CCC1,-6.871
ZINC000247374502,O=[N+]([O-])c1cc2c3N(C(C(=O)[O-])C4C2C=CC4)CC2C(c3c1)C=CC2,-6.871
ZINC000901941900,Clc1c2c(c(NC(=O)C3CC(CCC(=O)[O-])OC3)cc1)nccc2,-6.871
ZINC001529158951,O=C(NCc1oc(C(=O)[O-])cc1)C[NH+](Cc1c(C)[nH]nc1)C,-6.871
ZINC000263525100,O=C([O-])C(CNC(=O)c1c(C)c(C)sc1)(C)c1ccccc1,-6.871
ZINC000256046422,O=C([O-])c1c(N2CCC(C)CC2)nn(-c2c(CC)cccc2)n1,-6.871
ZINC000005596565,O=[N+]([O-])c1ccc(C2N(CCCC)C(=O)CCC2C(=O)[O-])cc1,-6.871
ZINC000001987834,O=C([O-])COC1=C(c2occc2)Oc2c(C1=O)cc(CC)cc2,-6.871
ZINC000072157444,O=C(CC(C)(C)c1ccccc1)N1C(C(=O)[O-])CC2(C1)CC[NH2+]CC2,-6.871
ZINC000004720689,O=C([O-])CC(NC(=O)Cc1ccccc1)c1cc2OCOc2cc1,-6.871
ZINC000263344891,O=C(Nc1c(C(=O)[O-])cc(OC)cc1)CCN1S(=O)(=O)CCC1,-6.871
ZINC000237566604,O=C([O-])Cc1c(NC(=O)COC2C(C)CCCC2)cccc1,-6.871
ZINC000257263468,O=C(Cc1ccc(OC)cc1)N1CCC(c2noc(C(=O)[O-])c2)CC1,-6.871
ZINC000426734203,O=C([O-])CC(NC(=O)CCCn1c(C)cc(C)n1)c1ccccc1,-6.871
ZINC000263388615,O=C(NCc1[nH]c(-c2ncccc2)nn1)N1CC(C(=O)[O-])CC(C)C1,-6.871
ZINC000237864527,O=C([O-])C(NC(=O)c1n[nH]c2c1cc(C)cc2)Cc1ccccc1,-6.871
ZINC000013419037,S(=O)(=O)(N(C)C)c1cc(COc2cc(C(=O)[O-])ccc2)ccc1,-6.871
ZINC000329041250,O=C([O-])CNc1nc(Nc2cc(OC)ccc2)cc(C2CC2)n1,-6.871
ZINC000017068001,O=C([O-])C1C(C(=O)NC(C)c2cc3OCOc3cc2)C2CC1CC2,-6.871
ZINC000089598525,O=C([O-])C(C(NC(=O)C1CN(CC2CC2)C(=O)C1)c1ccccc1)C,-6.871
ZINC000095364725,O=C([O-])CCc1c(C)[nH+]c(N)nc1NCCc1[nH]c(N)nn1,-6.871
ZINC000012648610,O=C(OC(C)(C)C)N(CC(C(=O)[O-])Cc1ccc(C)cc1)C,-6.871
ZINC000222299926,O=C([O-])COC1C(NC(=O)c2ccc(CCCC)cc2)COCC1,-6.870
ZINC000008578885,S(CC(=O)OC1C(C(C)C)CCC(C)C1)C=1C([O-])=NC(=O)NN=1,-6.870
ZINC000262973947,O=C([O-])C(NC(=O)c1ccc(NC(=O)C(C)n2nccc2)cc1)C,-6.870
ZINC000028539533,O=C([O-])CCCc1n(C)c2c([nH+]1)cc(N(CCO)CCO)cc2,-6.870
ZINC000069161166,O=C([O-])C=Cc1cc(OC)c(OCC=2N(C)C(=O)N(C)C(=O)C=2)cc1,-6.870
ZINC000091474194,O=C(CCCc1ccc(OC)cc1)N1CC(C(=O)[O-])(CC=C)CCC1,-6.870
ZINC000217573970,S(=O)(=O)(NC1CC1)c1cc(C(=O)[O-])c(NC(CCC)C)cc1,-6.870
ZINC000299772856,O=C([O-])CC1C(c2nnn(C)c2)C[NH+](Cc2c(C)[nH]nc2C)C1,-6.870
ZINC000299743701,S(=O)(=O)(NC)c1cc(C(=O)N2CC(C(=O)[O-])CCC2)ccc1,-6.870
ZINC000072163155,O=C([O-])CCc1nn2c(c1)CN(Cc1n(C(C)C)c[nH+]c1)CC2,-6.870
ZINC000004318928,Clc1cc(NC(=O)CC([NH2+]Cc2occc2)C(=O)[O-])c(C)cc1,-6.870
ZINC000006145823,O=C([O-])CC(NC(=O)C1CCCCC1)c1ccc(OC)cc1,-6.870
ZINC000065528417,O=C([O-])c1nn2c(c1)C[NH+](Cc1ccc(C#CCCO)cc1)CCC2,-6.870
ZINC000252489049,O=C(Nc1c(C(=O)[O-])scc1)CCN1C(c2[nH]c(C)nn2)CCC1,-6.870
ZINC000237693372,O=C([O-])CCC1N(C(=O)COc2ccc(C)cc2)CCCC1,-6.870
ZINC000065385935,O=C([O-])C12C(CN(C(=O)C3CC3)C1)CN(Cc1cnc(CC)nc1)C2,-6.870
ZINC000952973625,O=C([O-])Cc1[nH]c(C(NC(=O)c2nc(N)nc3c2CCCC3)C)nn1,-6.870
ZINC000091637013,Fc1c(CNC(=O)C[NH+]2CC(C(=O)[O-])(CC3CC3)CCC2)cccc1,-6.870
ZINC000014011161,O=C1N(c2cc(C)c(C)cc2)C(=O)[N-]C(=O)C1=Cc1cc(C)ccc1,-6.870
ZINC000013224865,Fc1ccc(OCC(=O)NC(CC(=O)[O-])c2ccccc2)cc1,-6.870
ZINC000255187844,S(=O)(=O)([O-])c1c(N)cc(NC(=O)OCCCCCCCC)cc1,-6.870
ZINC000225040604,O=C([O-])C(Oc1cc(OC)ccc1)Cc1c(CC)cccc1,-6.870
ZINC000169785281,O=C(NCc1ccc(OC)cc1)N1CC(c2nnn[n-]2)CCC1,-6.870
ZINC000067643769,O=C([O-])c1nn(CC=C)c2c1CC([NH+](CC1(C)COC1)C)CC2,-6.870
ZINC000029736900,O=C([O-])CCN1C(C=Cc2n(C)ncc2)=Nc2c(C1=O)cccc2,-6.870
ZINC000006319844,S(C(C(=O)[O-])=Cc1c2c(n(CC)c1)cccc2)c1[nH]c(C)nn1,-6.870
ZINC000095970227,O=C([O-])CC(NC(=O)CCCOCCc1ccccc1)(CC)C,-6.870
ZINC000089621433,O=C([O-])C(NC(=O)c1cn(C2CCCCC2)nc1)C(C)(C)C,-6.870
ZINC000124504076,O=[N+]([O-])c1c(C)c(CC(=O)N(CC(C)c2nnn[n-]2)C)ccc1,-6.870
ZINC000095370038,O=C([O-])C1C2(N(C)C(=O)C1)CCN(c1nc(N(CC)C)ccn1)CC2,-6.870
ZINC000034475792,O=C(OCc1ccccc1)NC(C(=O)[O-])c1c(OC)cccc1,-6.870
ZINC000071288242,O=C([O-])C(CC(=O)Nc1cc(O)ccc1)CN1CC[NH+](C)CCC1,-6.870
ZINC000000094004,O=C(Nc1c(C(=O)[O-])cc(OC)c(OC)c1)COc1ccccc1,-6.870
ZINC000123032909,O=C([O-])Cn1nc(NC(=O)CCC2OCCCC2)cc1,-6.870
ZINC000091350885,O=C(Cc1onc(C)c1)N1CC(C(=O)[O-])C(c2c(C)cccc2)C1,-6.870
ZINC000000036378,Clc1c(C)c(NC(=O)C(CC(=O)[O-])C2OCCC2)ccc1,-6.870
ZINC000426573009,O=C(NCCc1scc(C(=O)[O-])n1)CC1NC(=O)c2c1cccc2,-6.870
ZINC000097231182,O=C([O-])CC(NC(=O)CCc1oc(C)cc1)c1c(C)cccc1,-6.870
ZINC000263021318,O=C(CCN1C(=O)CCc2c1cccc2)N1CC(C(=O)[O-])OCC1,-6.870
ZINC000004050835,S(=O)(=O)(N=C([O-])c1c(C)[nH]c2c1cccc2)Nc1ccc(F)cc1,-6.870
ZINC000071284704,O=C([O-])C1C(C)(C)C1C(=O)NC(C)c1onc(-c2ccccc2)n1,-6.870
ZINC000072425797,O=C(C(C)n1c(C)[nH+]cc1)N1CCC(C(=O)[O-])(n2ncc(C)c2)CC1,-6.870
ZINC000005081471,S(CC(=O)[O-])C1=NC(=O)C(NC(=O)c2c(F)cccc2)=C(N)N1,-6.870
ZINC000089818188,O=C([O-])C1(NC(=O)C2CCN(C(=O)C3CC3)CC2)CCCCC1,-6.870
ZINC000262993531,O=C([O-])CC1N(C(=O)COc2c(C)n(C)nc2C)CCC1,-6.870
ZINC000216407990,O=C([O-])C(Oc1ccc(CN2CC(C)(C)[NH+](CC)CC2)cc1)C,-6.870
ZINC000067804518,O=C([O-])c1nn(CC)c2c1CC([NH+](CCC1(O)CCCC1)C)CC2,-6.870
ZINC000191171911,O=C([O-])c1cc(CCNC(=O)c2c3n(nc2)CCCC3)ccc1,-6.870
ZINC000098117087,O=C([O-])C=1C(=O)N(CCCC)N=C(c2cc(C)c(C)cc2)C=1,-6.870
ZINC000035043200,O=C([O-])c1cc(NC=2SC(=Cc3n(C)ccc3)C(=O)N=2)c(C)cc1,-6.870
ZINC000059590295,O=C([O-])CNC(=O)c1c(NC(=O)c2c(O)cccc2)cccc1,-6.869
ZINC000193457891,O=C([O-])CCC(NC(=O)C1CN(C(C)C)C(=O)C1)c1ccccc1,-6.869
ZINC000263212770,Clc1c(C)n(C)nc1C(=O)NC(C(=O)[O-])Cc1ccccc1,-6.869
ZINC000262913863,O=C(N1CC(C(=O)[O-])OCC1)c1c(C)nc2n(C(C)C)ncc2c1,-6.869
ZINC000263260960,FC1(C(=O)[O-])CN(C(=O)c2cc(C)c(-n3nccc3)cc2)CC1,-6.869
ZINC000262902827,O=C([O-])C(NC(=O)c1n[nH]c(CC)c1)c1cc2c(OCC2)cc1,-6.869
ZINC000193791729,Clc1ccc(-n2nc(C(=O)N(Cc3noc(C)c3)C)c(O)c2)cc1,-6.869
ZINC000041154943,O=C([O-])C(NC(=O)c1ccc(C)cc1)C(=O)Nc1ccccc1,-6.869
ZINC000095503516,O=C(CN1C(=O)CCCCC1)N1C(C(=O)[O-])Cc2[nH]cnc2C1,-6.869
ZINC000004903651,O=C([O-])C1C(C(=O)Nc2ccc(OCC)cc2)CC(C)=C(C)C1,-6.869
ZINC000013170563,O=C(CCCOc1ccc(C)cc1)N1CC(C(=O)[O-])CCC1,-6.869
ZINC000952972147,O=C([O-])c1cc(C(=O)Nc2ccc(N3C(=O)CCC3C)cc2)ccc1,-6.869
ZINC000263466559,O=C(Nc1ccc(C(=O)N(C)C)cc1)NC1CCC(C(=O)[O-])CC1,-6.869
ZINC000262731984,O=C([O-])COc1cc(CNC(=O)C2(C#N)CCOCC2)ccc1,-6.869
ZINC000096006651,O=C(NCCCC1=NNC(=O)N1)c1nn(-c2cc(C)cc(C)c2)nc1,-6.869
ZINC000079413853,O=C(OCc1ccccc1)N(C(C)C)CC1[NH+](CC(=O)[O-])CCC1,-6.869
ZINC000299744997,O=C([O-])C(CN(C(=O)C1C(C2CC2)C1)Cc1ccccc1)C,-6.869
ZINC000225217051,S=C(NC(CC(=O)[O-])c1ccc(SC)cc1)Nc1ncccn1,-6.869
ZINC000002053776,S=C(NN=Cc1oc(-c2c(C(=O)[O-])cccc2)cc1)NCC=C,-6.869
ZINC000004179406,O=C([O-])C1C(C(=O)N2CCC(Cc3ccccc3)CC2)C2C=CC1C2,-6.869
ZINC000426690513,O=C([O-])Cn1c(C2CN(Cc3n(C)cc[nH+]3)CCC2)ccn1,-6.869
ZINC000055060567,Fc1ccc(C(CC(=O)NCCc2nnn[n-]2)c2ccccc2)cc1,-6.869
ZINC000097017633,O=C([O-])C1C(C(=O)NCCc2ccc(-n3c(C)cc(C)n3)cc2)C1,-6.869
ZINC000584908075,O=C([O-])CC1OCCN(C(=O)C=C(CCc2ccccc2)C)C1,-6.869
ZINC000261735948,O=C([O-])C1CC(C(=O)Nc2cc(N3C(=O)NCC3)ccc2)CCC1,-6.869
ZINC000737359670,O=C([O-])C(CNC(=O)C[NH+](C)C)Cc1c2c(ccc1)cccc2,-6.869
ZINC000065380499,O=C([O-])c1n[nH]c2NC(=O)CC(c3[nH+]c(CCCC)[nH]c3)c12,-6.869
ZINC000067894957,O=C([O-])c1nn(CCC)c2c1CC([NH2+]CCN1CCOCC1)CC2,-6.869
ZINC000299748252,O=C([O-])CCN(C(=O)CN1C(=O)CSC1)C1CCOCC1,-6.869
ZINC000007508344,S(C(C(=O)[O-])=Cc1cc(OC)ccc1)c1oc(CC)nn1,-6.869
ZINC000216957769,O=C([O-])c1c2c(n(C(=O)c3ccc(OCC)cc3)c1)cccc2,-6.869
ZINC000237064557,O=C(N1CC(C(=O)[O-])CC1)c1c(N(C)c2ccccc2)cccc1,-6.869
ZINC000091593226,S(=O)(=O)(N1CC2(C(=O)[O-])C(C[NH+](CC=C)C2)C1)c1cnccc1,-6.869
ZINC000003351287,Clc1c(C(=O)NC(C(=O)[O-])CCSC)ccc([N+](=O)[O-])c1,-6.869
ZINC000131228020,S(=O)([O-])(=NC(=O)C1C(c2cnccc2)C1)c1c(C)nc(C)s1,-6.869
ZINC000072400538,O=C(NCCNC(=O)C1C(C)(C)C1C(=O)[O-])Nc1ccccc1,-6.869
ZINC000195551251,Fc1c(C(=O)NC(C(=O)[O-])Cc2ccc(F)cc2)cc(C)cc1,-6.869
ZINC000005487315,S(NC(C(=O)[O-])C(O)c1ccccc1)c1c([N+](=O)[O-])cccc1,-6.869
ZINC000062710989,Fc1ccc(C(=O)C=2C(CC(=O)[O-])C(=O)N3C=2NCCC3)cc1,-6.869
ZINC000262429051,O=C([O-])CC(NC(=O)C1C(c2c(C)cccc2)C1)c1ccccc1,-6.869
ZINC000072168970,O=C([O-])CC1N(C(=O)c2cn(-c3c(OC)cccc3)nc2)CCOC1,-6.869
ZINC000009058607,O=C([O-])c1c(n(-c2c(N)non2)nn1)-c1cc(OC)c(OC)cc1,-6.869
ZINC000097675430,O=C(N1CC(C(=O)[O-])CN(Cc2cnccc2)CC1)c1[nH]ccn1,-6.869
ZINC000299762785,Clc1cc(C(=O)N2CC(CC(=O)[O-])C(c3[nH]nnc3)C2)c(C)cc1,-6.869
ZINC000089495744,S(=O)([O-])(=Nc1[nH+]c2n(n1)C=CC=N2)c1c(CC)n(C)nc1CC,-6.869
ZINC000012481253,O=C([O-])CC1C(CC[NH+]2CCOCC2)CN(C(=O)NC(C)C)CC1,-6.869
ZINC000225963578,O=[N+]([O-])c1ccc(C2=NN(CC(C)C)C(=O)C(C(=O)[O-])=C2)cc1,-6.869
ZINC000005022303,O=C(OC)c1c(NC(=O)C2C(C(=O)[O-])CC=CC2)sc2c1CCC2,-6.868
ZINC000262703901,S(=O)(=O)(CCOC)c1ccc(C(=O)N2C(C(=O)[O-])CCC2)cc1,-6.868
ZINC000329043802,O=C([O-])CNc1nc(NCC2OCCC2)cc(-c2ncccc2)n1,-6.868
ZINC000237828734,O=C([O-])CN(C(=O)c1cc(C)cc(C)c1)C1CCOCC1,-6.868
ZINC000299744944,O=C([O-])c1c(OC)ccc(CNC(=O)C2Oc3c(OC2)cccc3)c1,-6.868
ZINC000013031542,S(=O)(=O)(NCC[NH+]1CCCC1)c1c(C)ccc(C(=O)[O-])c1,-6.868
ZINC000195579013,S(=O)(=O)(N=C([O-])c1c(C)nc(CC2CC2)o1)c1c(C)cc(C)cc1,-6.868
ZINC000043589733,O=C([O-])CCC1CN(C(=O)c2sc(CC)cc2)CCC1,-6.868
ZINC000043701445,Clc1cc(C)c(OCC(=O)N2CC(C(=O)[O-])OCC2)cc1,-6.868
ZINC000299753693,S(=O)(=O)(CC(=O)N1C(C(=O)[O-])CC2C1CCCC2)C1CCCC1,-6.868
ZINC000012794413,O=C([O-])CCCCCNC(=O)c1sc2c(c1)CC(C)CC2,-6.868
ZINC000008014851,S(CC(=O)Nc1c(C(=O)[O-])cccc1)c1[nH+]c2c([nH]1)cc(C)cc2,-6.868
ZINC000091872180,O=C(N1CC2(CC1)CCCC2)C=1C(=O)N=C(c2ccc(C)cc2)NC=1,-6.868
ZINC000299785738,O=C([O-])CC1C(c2[nH]nnc2)CN(C(=O)c2cc3c(cc2)CCC3)C1,-6.868
ZINC000040308970,O=C([O-])C(NC(=O)CCn1c2c(c(OC)ccc2)cc1)C(CC)C,-6.868
ZINC000004549375,O=C([O-])C1C2C(=O)N(CC3C(C)C=C(C)CC3C)CC32OC1C=C3,-6.868
ZINC000015020821,O(C(C)(C)C)C(=O)N1CC(C(=O)[O-])(Cc2ccncc2)CCC1,-6.868
ZINC000002560851,O=C(OC(C)(C)C)NC(C(=O)[O-])Cc1c2c(sc1)cccc2,-6.868
ZINC000004977719,O=C([O-])C(NC(=O)N1C(=O)C(=O)N(CC)CC1)c1ccccc1,-6.868
ZINC000006726325,O=C(Nc1cc(-c2nnn[n-]2)ccc1)c1c2c(sc1)CCCC2,-6.868
ZINC000072429030,O=C([O-])C1(Oc2cc(C)ccc2)CCN(Cc2oc(CO)cc2)CC1,-6.868
ZINC000237103340,Fc1c(C)ccc(C(=O)NC(COC)(CC(=O)[O-])C)c1,-6.868
ZINC000328975734,O=C([O-])CNc1nc(NCC2OCCC2)cc(-c2cnccc2)n1,-6.868
ZINC000238022922,O=C([O-])CCC1CN(C(=O)c2n[nH]c3c2CCCC3)CCC1,-6.868
ZINC000062715339,O=C(NCC(=O)[O-])C=Cc1c(OCc2ccc(C)cc2)cccc1,-6.868
ZINC000237938532,Fc1cc2[nH]cc(CC(NC(=O)C3OCCC3)C(=O)[O-])c2cc1,-6.868
ZINC000035178498,O=C([O-])CC(NC(=O)c1c(N)cccc1)c1ccc(OC)cc1,-6.868
ZINC000071765017,O=C(NCCCc1ccccc1)c1nnn(-c2cc(C)cc(C)c2)c1,-6.868
ZINC000019374725,O=C([O-])CN1C(=O)CCC2(Oc3c(C(=O)NC2)cccc3)CC1,-6.868
ZINC000268931183,O=C([O-])CC1OCCN(C(=O)C2CN(Cc3ccccc3)C(=O)C2)C1,-6.868
ZINC000091536342,O=C(CCN1C(=O)C=CC=C1)N1CC(C(=O)[O-])(CCC)CCC1,-6.868
ZINC000256049217,O=C([O-])c1c(N2CCC(C)CC2)nn(-c2cc(C)c(C)cc2)n1,-6.868
ZINC000065090404,O=C([O-])C(NCC([NH3+])C)CC(=O)Nc1cc2c(cc1)cccc2,-6.868
ZINC000072463531,O=C(N1CC2(C(=O)[O-])C(C(=O)N(CC=C)C2)C1)c1n(CCC)ncc1,-6.868
ZINC000095360849,S(=O)(=O)(N(CC)CC)c1ccc(C(=O)N(CC(=O)[O-])CC)cc1,-6.868
ZINC000020614688,O=C([O-])c1c(C(=O)Nc2c(Oc3ccccc3)cccc2)n(C)nc1,-6.868
ZINC000584900538,O=C([O-])COc1c(OC)cc(C[NH2+]C(C)c2n(C)ncn2)cc1,-6.868
ZINC000103707792,O=C([O-])CC1C(=O)N(CC)C(=NN=C(C)c2ccc(OC)cc2)S1,-6.868
ZINC000177478960,O=C(N1c2c(C(C(=O)[O-])C1)cccc2)c1oc2c(c1)cccc2,-6.868
ZINC000002908042,Clc1c(N2N(O)c3c(NC2=O)cccc3)cc(C(=O)[O-])cc1,-6.868
ZINC000224972591,S(CCC(=O)[O-])c1[nH]c(-c2cc(OC)c(OC)c(OC)c2)nn1,-6.868
ZINC000095391309,O=C([O-])C([NH+]1CCN(Cc2cnccc2)CC1)c1ccc(CO)cc1,-6.868
ZINC000006714095,O=C([O-])C1C(C(=O)N2CCN(c3cc(OC)ccc3)CC2)CC=CC1,-6.868
ZINC000091563491,O=C(Cc1c(C)[nH]c2c1cccc2)N1CC(C(=O)[O-])(CC=C)CCC1,-6.868
ZINC000075162103,S(=O)([O-])(=Nc1c[nH+]c(N2CCCC2)nc1)c1c(OC)ccc(C)c1,-6.868
ZINC000003149171,O=C([O-])C1C(C(=O)NCCCCc2ccccc2)C2C=CC1C2,-6.868
ZINC000262723972,S(=O)(=O)(N1C(C(=O)[O-])CCCC1)c1c(OC)cc(C)cc1C,-6.868
ZINC000017053405,O=C([O-])C1C(C(=O)NC(C)c2ccc(CC)cc2)C2CC1CC2,-6.868
ZINC000072438021,Fc1c(OC2(C(=O)[O-])CCN(c3nc(OC)ccn3)CC2)cccc1,-6.868
ZINC000079391567,O=C(OCc1ccccc1)NC1CCC([NH+](CC(=O)[O-])CC)CC1,-6.868
ZINC000299743097,O=C(NC(CC(=O)N1CC(C(=O)[O-])CC1)c1c(OCC)cccc1)C,-6.868
ZINC000236866675,Clc1c(C(=O)NC(CC(=O)[O-])c2ccccc2)nc(C(C)C)nc1,-6.868
ZINC000072462897,O=C([O-])C1(Oc2cnc(C)cc2)CCN(Cc2onc(CC)c2)CC1,-6.868
ZINC000096675785,O(C(C)(C)C)C(=O)N1C(C(=O)[O-])C(Cc2ccncc2)CC1,-6.867
ZINC000012825666,S(=O)([O-])(=Nc1c(OC)ccc(NC(=O)c2c(F)cccc2)c1)C,-6.867
ZINC000225135750,S(=O)(=O)(N(CC(=O)[O-])c1c(C)cc(C)cc1C)c1sccc1,-6.867
ZINC000067741675,O=C([O-])Cc1n[nH]c(C2CCN(C(=O)COc3cnccc3)CC2)c1,-6.867
ZINC000106905689,O=C([O-])C1C(N(C(C[NH+]2CCOCC2)C)C(=O)C1)c1sccc1,-6.867
ZINC000095970073,O=C([O-])C(NC(=O)CNC(=O)CCc1ccc(C)cc1)C(C)(C)C,-6.867
ZINC000253396274,O=C(Nc1nnn[n-]1)C1CN(CCc2c(OC)cccc2)C(=O)C1,-6.867
ZINC000062716437,S(C)C1N(CC(C)C)C(=O)C(CC(=O)[O-])=C1C(=O)c1occc1,-6.867
ZINC000067724389,Clc1c(C[NH+](C)C2Cc3c(C(=O)[O-])nn(CC)c3CC2)cccn1,-6.867
ZINC000237229719,O=C(C(Cc1ccc(OC)cc1)C)N1CC(C(=O)[O-])(C)CC1,-6.867
ZINC000072417893,O=C([O-])c1ccc(CC2CN(Cc3oc(C(C)C)nn3)CC2)cc1,-6.867
ZINC000237651630,O=C([O-])CC(NC(=O)CC1OCCC1)c1c(C)cccc1,-6.867
ZINC000237700535,O=C([O-])CC1OCCN(C(=O)c2c(C)n(-c3sccn3)c(C)c2)C1,-6.867
ZINC000006698833,O=C([O-])C1C(C(=O)Nc2c(C)cc(OC)cc2)C2CCC1CC2,-6.867
ZINC000257253703,O=C([O-])COc1c(C[NH+]2CC3C(C2)CC(O)C3)cc(C(C)(C)C)cc1,-6.867
ZINC000225118239,O=C([O-])C(Oc1cc(OC)ccc1)Cc1c(OC)ccc(C)c1,-6.867
ZINC000096162685,O=C([O-])C(C)(C)c1c(N2CCOCC2)nc(N2C(C)CCC2)nc1,-6.867
ZINC000091646093,O=C([O-])Cc1ccc(C[NH+]2CC(CO)(CCOC)CCC2)cc1,-6.867
ZINC000000784681,S(CC(=O)NCc1ccccc1)c1n(C2CCCCC2)nnn1,-6.867
ZINC000269001407,O=C([O-])C(N(C(=O)C1CN(c2cc3OCCOc3cc2)C(=O)C1)C)C,-6.867
ZINC000096025684,S(=O)([O-])(=Nc1cc2N(C(=O)C)CCc2cc1)c1ncn(C)c1,-6.867
ZINC000072476389,O=C([O-])C1[NH+](Cc2cc3n(CC)ccc3cc2)CCc2[nH]cnc12,-6.867
ZINC000055120070,O=C(NCCCc1nnn[n-]1)COc1cc(NC(=O)CC)ccc1,-6.867
ZINC000014632449,Clc1c(OC2CN(C(OC(C)(C)C)=O)C(C(=O)[O-])C2)cccc1,-6.867
ZINC000102334159,O=C([O-])C1=Nc2n(C(c3ccc(N(C)C)cc3)C1)nc(CC)n2,-6.867
ZINC000185322630,O=C([O-])C(NC(=O)c1cc(N2CC[NH+](C)CC2)ncc1)CC(C)C,-6.867
ZINC000004079286,O=C([O-])c1c(N2CCCCC2)ccc(NC(=O)c2occc2)c1,-6.867
ZINC000256049280,Fc1c(-n2nc(C(=O)[O-])c(N3C(CC)CCCC3)n2)cccc1,-6.867
ZINC000034926498,Fc1ccc(CCNC(=O)CN(CC(=O)[O-])c2ccccc2)cc1,-6.867
ZINC000299758798,O=C([O-])CC1(c2cc(OC)ccc2)C(=O)N(CCOC)C(=O)C1,-6.867
ZINC000226750124,O=C([O-])CC(CC(=O)Nc1cc2OCCOc2cc1)c1ccccc1,-6.867
ZINC000299746125,Fc1c(F)cccc1CN(C(=O)C1C2C1CCC2)CCC(=O)[O-],-6.867
ZINC000017056912,S(=O)([O-])(=Nc1cc(C(=O)NC(C(C)C)C)ccc1)c1ccccc1,-6.867
ZINC000299748599,O=C([O-])CC1OCCN(C(=O)C2CN(Cc3ncccc3)C(=O)C2)C1,-6.867
ZINC000013031542,S(=O)(=O)(NCC[NH+]1CCCC1)c1c(C)ccc(C(=O)[O-])c1,-6.867
ZINC000094702530,Fc1ccc(CC(=O)NCC(C(=O)[O-])CC(C)C)cc1,-6.867
ZINC000010594681,O=C(NCc1n(-c2ccc(OC)cc2)nnn1)NC1CCCCC1,-6.867
ZINC000071286722,O=C(c1n(C)ccn1)c1ccc(NC(=O)C2C(C)(C)C2C(=O)[O-])cc1,-6.867
ZINC000097017967,O=C([O-])CN(C(=O)C1C(c2occc2)C1)Cc1ccccc1,-6.867
ZINC000095352133,O=C([O-])C([NH+](CC1CCOCC1)C)c1c(OC)cc(C)cc1OC,-6.867
ZINC000078797192,O=C([O-])C(CC(=O)Nc1ccc(OCC#C)cc1)(CC)CC,-6.867
ZINC000534655080,O=C([O-])Cc1c(-c2ccc(C(C)[NH+]3CCOCC3)cc2)cccc1,-6.867
ZINC000178937366,Fc1cc(C(=O)N(CC(=O)[O-])CCc2ccccc2)ccc1,-6.867
ZINC000002575496,O=C([O-])C(NC(=O)C(N)Cc1[nH]cnc1)Cc1ccccc1,-6.866
ZINC000016478678,Fc1ccc(C(=O)CC=NC(C(=O)[O-])Cc2ccccc2)cc1,-6.866
ZINC000072426239,S(=O)(=O)(N1CCC(C(=O)[O-])(n2ncc(C)c2)CC1)N1CCCC1,-6.866
ZINC000006088447,S(=O)(=O)(N1CCCC1)c1cc2nc(CCC(=O)[O-])n(C)c2cc1,-6.866
ZINC000191404511,O=C([O-])C(Cc1ccc(NC(=O)Cc2noc(C)c2)cc1)C,-6.866
ZINC000268946813,O=C([O-])CNC(=O)c1cc(OCC2OCCC2)ccc1,-6.866
ZINC000573090922,Clc1c(C)n(C)nc1C(=O)N(CC(=O)[O-])C1CCOCC1,-6.866
ZINC000007602811,S(=O)(=O)(N(CC(=O)[O-])c1ccc(CC)cc1)c1ccc(C)cc1,-6.866
ZINC000342525479,O=C([O-])C(N(C(=O)c1cc(CN2C(=O)CCC2)ccc1)C)C,-6.866
ZINC000082121518,O=C([O-])C1(Oc2c(OC)cccc2)CC[NH+](Cc2ccncc2)CC1,-6.866
ZINC000263575041,Clc1c(OCC2C[NH+](C(C(=O)[O-])CC)CCC2)cccc1,-6.866
ZINC000096480042,O=C(N1C(C(=O)[O-])Cc2c(cccc2)C1)c1noc2c1CCCC2,-6.866
ZINC000095368896,O=C([O-])CCc1c(C)[nH+]c(N)nc1N1CC(c2ccccc2)OCC1,-6.866
ZINC000002539213,O=C(OC(C)(C)C)NC(C(=O)[O-])Cc1ccc(OCC)cc1,-6.866
ZINC000262898494,O=C([O-])COc1c(C)cc(C(=O)N2C(C(=O)NC)CCCC2)cc1C,-6.866
ZINC000238020167,Fc1c(-n2nccc2)ccc(C(=O)NC(C(=O)[O-])c2ccccc2)c1,-6.866
ZINC000058419473,O=C1N(CC([O-])=NOC2OCCCC2)N=C(c2ccccc2)C=C1,-6.866
ZINC000118291984,O=C([O-])c1cc(-n2nnnc2)cc(-c2c(OC)c(OC)ccc2)c1,-6.866
ZINC000017031787,O=C([O-])C1C(C(=O)NC2CC[NH+](CC)CC2)CC(C)=C(C)C1,-6.866
ZINC000263437700,O=C([O-])Cc1c(C(=O)N(Cc2cc3OCOc3cc2)C)c(C)co1,-6.866
ZINC000670448454,S(=O)(=O)(NCCCc1nc(N)sc1)N1CC(C(=O)[O-])CCC1,-6.866
ZINC000256046962,O=C([O-])c1c(N2CCCCCC2)nn(-c2c(C)c(C)ccc2)n1,-6.866
ZINC000015672806,O=C(CC1C(Cc2noc(C(=O)[O-])c2)C[NH2+]CC1)N1CCCCC1,-6.866
