Dockingscore,SMILES
-7.03,O=C([O-])CNC(=O)CNC(=O)CN1C(=O)c2c(cccc2)C1
-7.03,Clc1c(Cn2ncc(C(=O)N3C(C(=O)[O-])COCC3)c2)cccc1
-7.03,Clc1ccc(C(=O)CC(Nc2cc([N+](=O)[O-])ccc2)C(=O)[O-])cc1
-7.03,O=C([O-])C([NH2+]Cc1occc1)CC(=O)Nc1ccc(NC(=O)C)cc1
-7.03,O=C([O-])Cc1cc(NC(=O)c2cnc(C)cc2)ccc1
-7.03,O=C([O-])C(CC(=O)Nc1ccc(OC)cc1)CN1CC[NH+](C)CCC1
-7.03,O=C([O-])c1c(N2C(CC)CCCC2)nn(-c2ccc(OCC)cc2)n1
-7.03,FC(F)(F)c1n(C)nc(C(=O)N2C(C(=O)[O-])c3nc[nH]c3CC2)c1
-7.03,S(=O)(=O)(NCc1ccccc1)c1cc(C(=O)[O-])c(NCCC)cc1
-7.03,O=C(Nc1nnc(C)c(C)c1)Nc1cc(CCC(=O)[O-])ccc1
-7.03,O=C([O-])CC1OCCN(C(=O)CCN2C(=O)COc3c2cccc3)C1
-7.03,O=C([O-])C1C(C(=O)NCc2ccc(N3C(=O)CCC3)cc2)CC=CC1
-7.03,O=C([O-])C1C(C(=O)NCc2ccc(N3C(=O)CCC3)cc2)CCCC1
-7.03,O=C([O-])c1c(-c2ccccc2)onc1NCc1nc(C(C)C)on1
-7.03,O=C([O-])C(NC=C1C(=O)Oc2c(C1=O)cccc2)Cc1ccccc1
-7.03,O=C(NC1C(C(=O)[O-])CCCCC1)CCCNC(=O)c1occc1
-7.03,O=C([O-])CC1N(C(=O)c2cc3c(scc3)cc2)CC(OC)C1
-7.03,S(=O)(=O)(N)c1c(C)c(C)cc(C(=O)N(CC(=O)[O-])C2CC2)c1
-7.03,S(=O)([O-])(=Nc1c(C(=O)[O-])cc(F)cc1)N1CCCCC1
-7.02,O=C(N1CC(c2nnn[n-]2)CCC1)c1c2c(sc1)cccc2
-7.02,O=C([O-])CCNC(=O)C1(C)C(C)(C)SC2N1C(=O)c1c2cccc1
-7.02,O=C(Nc1ccc(OCC)cc1)C(CC(=O)[O-])Cc1ccccc1
-7.02,O=C(OC12CC3CC(C1)CC(C2)C3)C(NC(=O)C(N)CC(=O)[O-])C
-7.02,O=C([O-])c1c(-n2cc(CN(C(=O)c3nccnc3)C)nc2)cccc1
-7.02,O=C([O-])CN1C(=O)C(Oc2ccccc2)C1c1c(O)cccc1
-7.02,O=C([O-])C([NH+]1CCCCC1)c1c2c([nH]c1)ccc(NC(=O)C(C)C)c2
-7.02,O=C(Nc1c2c(ccc1)cccc2)CC1C(=O)NC(C(=O)[O-])CS1
-7.02,O=C([O-])C(NC(=O)C(N)Cc1[nH]cnc1)Cc1ccccc1
-7.02,O=C([O-])C(CNC(=O)CC1C=CCC1)Cc1cc(C)ccc1
-7.02,O=C([O-])CCc1c(C)[nH+]c(N)nc1N(Cc1noc2c1CCCC2)C
-7.02,O=C([O-])Cn1nc(NC(=O)c2sc(C(C)(C)C)nc2)cc1
-7.02,O=C([O-])c1oc(CNC(=O)C2c3c(c(OC)ccc3)NC(=O)C2)cc1
-7.02,S(=O)(=O)(n1c2c(cc1)ccc(CC(=O)[O-])c2)c1ccc(C)cc1
-7.02,O=C([O-])C(NC(=O)Cc1c2c([nH]c1)nccc2)Cc1ccccc1
-7.02,S(C)C1(CC(C(=O)[O-])CNC(=O)OCc2ccccc2)CC1
-7.02,O=C(OCc1ccccc1)NC(C(=O)[O-])CNC(=O)OC(C)(C)C
-7.02,O=C([O-])C(CNC(=O)c1ccc(C#N)cc1)Cc1cc(C)ccc1
-7.02,O=C(OC(C)(C)C)NC1C[NH+](C(C(=O)[O-])c2ccc(C)cc2)CCC1
-7.02,O=C([O-])C1CN(C(=O)C2CCC2)CC(C(=O)NCc2cnccc2)C1
-7.02,O=C(Nc1ccc(NC(=O)C2C(C(=O)[O-])C3CCC2CC3)cc1)C
-7.02,O=C(OCc1ccccc1)N1CC(c2c(C(=O)[O-])cn(C)n2)CCC1
-7.02,O=C(Cc1sccc1)N1CC(C(=O)[O-])c2n(CC(C)C)cnc2C1
-7.02,Clc1ccc(SCC(=O)Nc2scc(CC(=O)[O-])n2)cc1
-7.02,O=C(OCc1ccccc1)N1C(C(=O)[O-])c2c(cc(OC)cc2)CC1
-7.02,O=C([O-])C(CNC(=O)C1CN(C(C)C)C(=O)C1)Cc1ccccc1
-7.02,O=C(CCOc1ccccc1)N1C(C(=O)[O-])c2nc[nH]c2CC1
-7.02,O=C([O-])Cn1nc(NC(=O)c2ccc(C3CCOCC3)cc2)cc1
-7.02,O=C([O-])CC1OCCN(C(=O)c2sc3c(c2)CCCCC3)C1
-7.02,O=C([O-])C(NC(=O)CCCCCCCCC)C(O)c1ccccc1
-7.02,O=C([O-])C(NC(=O)Cn1c2c(cc1)cccc2)Cc1ccccc1
-7.02,Fc1cc(CC(=O)NCC(C(=O)[O-])Cc2ccccc2)ccc1
-7.01,O=C([O-])CC1OCCN(C(=O)c2c3c(n(CCOC)c2)cccc3)C1
-7.01,O=C([O-])C1C(CCC)CN(Cc2[nH]c(CC3CCCC3)[nH+]c2)C1
-7.01,O=C([O-])C([NH2+]CC1OCCC1)CC(=O)Nc1ccc(CCCC)cc1
-7.01,O=C([O-])Cc1cc(NC(=O)C2C(c3cnccc3)C2)ccc1
-7.01,Clc1cc2c(CCN3C(=O)C(CCC(=O)[O-])NC3=O)c[nH]c2cc1
-7.01,O=C([O-])C(NC(=O)Cn1c2c(cc(OC)cc2)cc1)c1ccccc1
-7.01,O=C([O-])C(NC(=O)C(O)Cc1ccccc1)Cc1ccc(O)cc1
-7.01,O=C([O-])C(CNC(=O)c1n(C)nc(C)c1)Cc1cc(C)ccc1
-7.01,O=C([O-])C(NC(=O)C)CC(=O)Nc1c(O)cc(OCC)cc1
-7.01,O=C([O-])C(NC(=O)CC1CC[NH+](CC)CC1)c1ccc(C)cc1
-7.01,O=C([O-])c1c(O)ccc(N2C(=O)c3c(OC)c(OC)ccc3C2=O)c1
-7.01,O=[N+]([O-])c1cc(C(O)C(NC(=O)Cc2ccccc2)C(=O)[O-])ccc1
-7.01,O=[N+]([O-])c1cc(NC(=O)CC([NH2+]CCC(C)C)C(=O)[O-])ccc1
-7.01,O=C([O-])C(C)(C)n1nc(NC(=O)c2noc(C(C)(C)C)c2)cc1
-7.01,O=C([O-])Cc1c(NC(=O)c2c(C)n(-c3ccccc3)nc2)cccc1
-7.01,S(CC(=O)Nc1noc(C)c1)c1n(CC)c(-c2ccccc2)nn1
-7.01,O=C([O-])CNC(=O)CNC(=O)CN1C(=O)C=C2C(=N1)CCSC2
-7.01,O=C([O-])C(NC(=O)CCc1cc2OCOc2cc1)c1c(C)[nH]nc1C
-7.01,Clc1cc(OCc2nn(CC(=O)[O-])c(C3CCC3)n2)ccc1
-7.01,O=C([O-])Cn1nc(NC(=O)C2C(c3cc4OCCOc4cc3)C2)nc1
-7.01,O=C(OCc1ccccc1)NCC(=O)NC(C(=O)[O-])Cc1[nH]cnc1
-7.01,O=C([O-])CC1C(=O)NC(=NN=C2c3c(ccc(OC)c3)CCC2)S1
-7.01,O=C([O-])CC1OCCN(C(=O)c2cc3c(NC(=O)CC3)cc2)C1
-7.01,S(=O)(=O)(NCCCCC)c1cc(C(=O)[O-])c(NC(C)C)cc1
-7.01,O=C(N(CC(=O)[O-])Cc1[nH+]c(C)[nH]c1)C(Oc1cc(C)c(C)cc1)C
-7.01,O=C([O-])c1cc(NC(=O)c2onc(C3CC3)c2)cc(COC)c1
-7.01,O=C(NC1C(C(=O)[O-])CCCCC1)Cc1ccc(-n2nccc2)cc1
-7.00,O=C([O-])c1c(N2CCCCCC2)nn(-c2ccc(OCC)cc2)n1
-7.00,O=C(C)N1C(C(=O)[O-])CC2(C1)CC[NH+](Cc1cn(CC=C)nc1)CC2
-7.00,O=C([O-])C(C)(C)n1ncc(NC(=O)c2c(C)nc(C)nc2)c1
-7.00,O=C([O-])C1C(C(=O)NCc2cc3OCOc3cc2)CC=CC1
-7.00,O=C([O-])CN(C(=O)c1c(C)nc(-c2cn(C)nc2)s1)C1CC1
-7.00,O=C([O-])C(NC(=O)CCc1ccccc1)Cc1ccccc1
-7.00,O=C([O-])CC=CCC1C(C=CC(O)CCCCC)OC(=O)CC1O
-7.00,S(=O)(=O)(N1CC(C(=O)[O-])C[NH+](CC2CC2)CC1)N1CCOCC1
-7.00,O=C([O-])C(Oc1c(OC)cccc1)Cc1ccc(OCC)cc1
-7.00,O=C([O-])c1cc(OC)c(OC)c(NC(=O)c2noc(C(C)C)c2)c1
-7.00,S(=O)([O-])(=Nc1c(OC)ccc(NC(=O)c2ccc(C#N)cc2)c1)C
-7.00,S(=O)(=O)(NCCC(=O)NC(C(=O)[O-])(C)C)c1c(C)cc(C)cc1
-7.00,O=C([O-])C(NC(=O)CCc1c(C)onc1C)Cc1ccc(O)cc1
-7.00,O=C([O-])CN(C(=O)c1cnc(N(CC)CC)cc1)CC1OCCC1
-7.00,O=C([O-])C(NC(=O)C(O)Cc1ccccc1)Cc1ccc(O)cc1
-7.00,O=C([O-])CCC(=O)N1CC2C(=O)N(Cc3ccccc3)C(=O)N2CC1
-7.00,Clc1c(-n2nnc(C(=O)N(CC(=O)[O-])C3CC3)c2)cccc1
-7.00,O=C(NC1CCCC1)Cn1ncc(NC(=O)c2cnc(C)cc2)c1
-7.00,O=C([O-])CCc1cc(NC(=O)c2ncc3OCCCc3c2)ccc1
-7.00,O=C(CCn1cnnc1)N1CCC2(CN(C(=O)C)C(C(=O)[O-])C2)CC1
-7.00,O=C([O-])c1c(N2C(CC)CCCC2)nn(-c2ccc(OCC)cc2)n1
-7.00,O=C([O-])C(NC(=O)C1CN(C(=O)C1)C1CCCC1)Cc1ccccc1
-7.00,O=C([O-])C(NC(=O)CNC(=O)Cc1ccccc1)CC(C)C
-7.00,O=C([O-])C(NC(=O)C1CCC(C(C)C)CC1)Cc1ccccc1
-7.00,O=C([O-])CCc1nn2c(c1)CN(C(=O)c1onc3c1CCCC3)CC2
-7.00,O=C(OC(C)(C)C)NC1C[NH+](C(C(=O)[O-])c2ccncc2)CCC1
-7.00,O=C([O-])c1sc(C(=O)NCC2C[NH+](Cc3occc3)CCC2)cc1
-7.00,O=C([O-])C(CNC(=O)c1n[nH]c2c1CCCC2)Cc1ccccc1
-6.99,S(=O)(=O)(N1CC(C)OC(C)C1)c1cc(C2(C(=O)[O-])CC2)ccc1
-6.99,S(CC(=O)Nc1scc(CC(=O)[O-])n1)Cc1sccc1
-6.99,O=C(OC(C)(C)C)NC1C[NH+](C(C(=O)[O-])c2ccc(C)cc2)CC1
-6.99,O=C([O-])CCC1CN(C(=O)c2n(C)nc(C(C)(C)C)c2)CCC1
-6.99,S(C(C(=O)[O-])=Cc1ccc(OCC(C)C)cc1)c1[nH]c(C)nn1
-6.99,O=C([O-])C(NC=C1C(=O)NC(=O)NC1=O)Cc1c2c([nH]c1)cccc2
-6.99,O=C([O-])CCC1CN(C(=O)c2nccc(CC)c2)CCC1
-6.99,Fc1c(C(=O)CCC(=O)NC(C(=O)[O-])c2ccccc2)ccc(F)c1
-6.99,Fc1c(N(C)C)nc(NC(C)c2[nH]c(CC(=O)[O-])nn2)nc1
-6.99,O=C(CCC(=O)c1sccc1)N1C(C(=O)[O-])Cc2c(cccc2)C1
-6.99,O=C([O-])C(C)c1cc(NC(=O)c2c3n(nc2)CCCC3)ccc1
-6.99,S(CC(=O)[O-])c1n(Cc2occc2)c(COc2ccccc2)nn1
-6.99,O=C(NCCCc1nnn[n-]1)C(C)N1C(=O)Oc2c1cccc2
-6.99,S(C(C(=O)[O-])=Cc1cc(O)ccc1)c1[nH]c(CCC)nn1
-6.99,S(CC(=O)[O-])c1n(CC(=C)C)c(-c2cc(OC)c(OC)cc2)nn1
-6.99,O=[N+]([O-])c1cc(C(O)C(NC(=O)Cc2ccccc2)C(=O)[O-])ccc1
-6.99,O=C([O-])Cn1nc(NC(=O)CCC2OC(C)CC2)cc1
-6.99,O=C(Nc1ccc(NC(=O)C2(C(=O)[O-])CC2)cc1)C(C)n1ncnc1
-6.99,O=C([O-])C(C)(C)n1ncc(NC(=O)c2cn(CC(C)C)nc2)c1
-6.99,O=C(NCC)N1c2c(ccc(NC(=O)c3noc(C4CC4)c3)c2)CC1
-6.99,O=C(CNC(=O)C1C(C(=O)[O-])CC(C)=C(C)C1)c1ccccc1
-6.99,O=C(CCc1onc(-c2cocc2)n1)N1C(C(=O)[O-])COCC1
-6.99,Fc1cc2[nH]cc(CC(NC(=O)C3CN(C)C(=O)C3)C(=O)[O-])c2cc1
-6.99,O=C([O-])CN(CC(=O)NCCC1=CCCCC1)c1ccc(OC)cc1
-6.99,S(C(C(=O)[O-])=Cc1c(OC(C)C)cccc1)c1[nH]c(C)nn1
-6.99,O=C([O-])C(NC(=O)CN1C(=O)C(C)(C)NC1=O)Cc1ccccc1
-6.99,O=C(CNC(=O)C1C(C(=O)[O-])CC(C)=C(C)C1)c1ccccc1
-6.99,Fc1ccc(C(OC(=O)CNC(=O)c2ccccc2)C(=O)[O-])cc1
-6.99,O=C([O-])C(NC(=O)C1CCC(CNC(=O)C([NH3+])C)CC1)C(CC)C
-6.99,Fc1ccc(C(=O)CC=NC(C(=O)[O-])Cc2ccccc2)cc1
-6.99,O=C(N1C(C(=O)[O-])CC2C1CCCC2)c1c2n(nc1)C=CC=C2
-6.99,O=C([O-])CN1C(=O)CCC2(C1)CCN(C(=O)C1CC(=O)NC1)CC2
-6.99,O=C([O-])C(NC(=O)C1CN(CCOC)C(=O)C1)CC(C)C
-6.99,O=C([O-])Cc1cc(NC(=O)c2ccc(-n3cncc3)cc2)ccc1
-6.99,O=C(N1C(C(=O)[O-])CCCC1)c1oc(CC)c(C[NH+](CC)CC)c1
-6.99,Fc1c(C2(C(=O)Nc3nn(CC(=O)[O-])cc3)CC2)cccc1
-6.99,S(=O)([O-])(=Nc1cc(CC(=O)[O-])ccc1)c1cc2c(OC(C)C2)cc1
-6.98,O=C([O-])CC1OCCN(C(=O)CCN2C(=O)N3C(=N2)C=CC=C3)C1
-6.98,S(=O)(=O)(N(C(C(=O)[O-])Cc1cc(OC)ccc1)C)c1ccccc1
-6.98,Fc1c(C2(CNC(=O)N(CC(=O)[O-])CCOC)CC2)ccc(F)c1
-6.98,O=C([O-])C(CNC(=O)c1n(C)ccc1)Cc1cc(C)ccc1
-6.98,O=C(Nc1ccc(C2CCC2)cc1)N1CC(c2oc([O-])nn2)CCC1
-6.98,Clc1c(C(=O)NCC)cc(NC(=O)c2ccc(CC[NH3+])cc2)cc1
-6.98,O=C([O-])c1c(N2CCC(C)CC2)nn(-c2ccc(OCC)cc2)n1
-6.98,O=C(N1C(C(=O)[O-])CC2C1CCCC2)c1cc(CC#N)ccc1
-6.98,O=C([O-])C(CNC(=O)Cc1noc2c1cccc2)c1ccccc1
-6.98,O=C([O-])Cn1nc(NC(=O)c2nn(C(C)C)cc2)cc1
-6.98,O=C(NCC)N1c2c(ccc(NC(=O)c3onc(C(C)C)c3)c2)CC1
-6.98,O=C([O-])Cn1nc(NC(=O)c2c(C)nc3n(CC)ncc3c2)cc1
-6.98,O=C([O-])C(N(C(=O)c1noc(C2CC2)c1)C)Cc1ccccc1
-6.98,O=C([O-])CC1N(C(=O)c2cc(C)c(-n3ncnc3)cc2)CCOC1
-6.98,O=[N+]([O-])c1cc(C(O)C(NC(=O)Cc2ccccc2)C(=O)[O-])ccc1
-6.98,O=C(CN1C(=O)C=CC(c2ccccc2)=N1)N1C(C(=O)[O-])CCCC1
-6.98,S(=O)([O-])(=NN=C(CCC(=O)[O-])c1ccccc1)c1ccccc1
-6.98,O=C([O-])C(NC(=O)C)Cc1ccc(-c2cc(OC(C)C)ccc2)cc1
-6.98,S(=O)(=O)(NCC1OCCC1)c1cc(C(=O)[O-])c(NCC=C)cc1
-6.98,O=C(NC1C(=O)N2C(C(=O)[O-])=C(C)CSC12)C(N)c1ccccc1
-6.98,S(C(C(=O)[O-])=Cc1c(O)cc(N(CC)CC)cc1)c1[nH]c(C)nn1
-6.98,O=C([O-])C(CC(=O)NCc1ccccc1)Cc1ccc(OC)cc1
-6.98,O=C([O-])CC(NC(=O)C1=NC(=O)NC(C(C)(C)C)=C1)c1ccccc1
-6.98,S(=O)(=O)(Nc1c(C)cc(NC(=O)C2(C(=O)[O-])CC2)cc1)CC
-6.98,S(C(C(=O)[O-])=Cc1ccc(OCC#C)cc1)c1[nH]c(CC)nn1
-6.98,O=C(COc1ccc(C(=O)C)cc1)N1CC(C(=O)[O-])C(CCC)C1
-6.98,O=C(CN1C(=O)c2c(cccc2)C=N1)N1C(C(=O)[O-])CCCC1
-6.98,O=C([O-])CC=CCC1C(C=CC(O)CCCCC)OC(=O)CC1O
-6.98,O=C([O-])C1C(C(=O)NC(C)c2cc3OCOc3cc2)CC=CC1
-6.98,O=C([O-])C(NC(=O)c1c(C)nn(CCC)c1)Cc1ccncc1
-6.98,O=C([O-])C(NC(=O)C([NH3+])CCCNC(=[NH2+])N)Cc1ccccc1
-6.98,O=C([O-])CN1C(=O)C(NC(=O)Cc2ccc(N)cc2)CCCC1
-6.98,O=C([O-])C(Cc1ccccc1)N1C=C(C(=O)OC)C2=NNC(=O)C2=C1
-6.98,O=C([O-])Cn1c(C2CCC2)nc(CCc2ccccc2)n1
-6.98,O=C([O-])Cn1nc(NC(=O)CN2C(=O)CCc3c2cccc3)nc1
-6.98,O=C(CCc1nccnc1)N1CC(C(=O)[O-])(c2ccccc2)CC1
-6.98,O=[N+]([O-])c1c(C)cc(C(=O)Nc2cc(CC(=O)[O-])ccc2)cc1
-6.98,O=C([O-])C(Cc1ccc(NC(=O)CN2C(=O)CCCCC2)cc1)C
-6.98,O=C([O-])COc1cc(C)c(NC(=O)C2(C#N)CCOCC2)cc1
-6.98,O=C(N1CC(C(=O)[O-])(C)CC1)c1nnn(Cc2sccc2)c1
-6.98,O=C([O-])Cc1cc(NC(=O)c2c(C)n(-c3ccccc3)nc2)ccc1
-6.98,O=C([O-])C(NC(=O)c1c(C)nc(C(C)C)s1)Cc1ccncc1
-6.97,O=C([O-])C(NC(=O)COc1ccc(OC)cc1)Cc1ccccc1
-6.97,O=C([O-])C(NC(=O)CCc1ccccc1)Cc1ccccc1
-6.97,O=C([O-])CCCNC(=O)c1ccc(NC(=O)c2oc(C)cc2)cc1
-6.97,S(=O)(=O)(NCCCc1nc(N)sc1)N1CC(C(=O)[O-])CCC1
-6.97,O=C([O-])Cc1cc(NC(=O)c2c3n(nc2)CCCC3)ccc1
-6.97,O=C([O-])C(C)(C)n1ncc(NC(=O)c2cc(C3COCC3)ccc2)c1
-6.97,O=C(Nc1cc(C(=O)NC2CC2)ccc1)c1cc2c(cc1)CCC2
-6.97,Fc1cc2c(oc(C(=O)N3CC(CCC(=O)[O-])CCC3)c2)cc1
-6.97,O=C([O-])Cn1nc(NC(=O)C2c3c(cccc3)CCC2)nc1
-6.97,O=C([O-])C(NC(=O)Cc1nc(-n2cccc2)sc1)c1ccccc1
-6.97,O=C(N(C)C)CC1(O)CN(C(=O)NC2C3C(OCCC3)C2)CCC1
-6.97,O=C(NCc1ccccc1)N1CC(C(=O)[O-])(CCCOC)CCC1
-6.97,O=C(OC(C(=O)[O-])C)C(C)c1cc(C(=O)c2ccccc2)ccc1
-6.97,O=C([O-])CN(C(=O)C1C(c2c(C)cccc2)C1)C1CCOCC1
-6.97,O=C([O-])Cn1nc(NC(=O)C2SCCc3sccc23)cc1
-6.97,O=C([O-])Cc1n[nH]c(C2CCN(C(=O)CCCn3ncnc3)CC2)c1
-6.97,O=C([O-])C(NC(=O)C1CCCCC1)Cc1c(OC)c(C)c(OC)cc1
-6.97,S(=O)(=O)(NC(C)c1oc(C)cc1)c1c(OC)ccc(C(=O)[O-])c1
-6.97,Clc1cc(-n2c(C)c(C(=O)N(CC(=O)[O-])C3CC3)nn2)ccc1
-6.97,O=C(NCCc1[nH]c(-c2cnccc2)nn1)c1onc2c1cccc2
-6.97,O=C([O-])Cn1nc(NC(=O)c2ccc(OC(C)C)cc2)nc1
-6.97,S(C(=O)NC(C(=O)[O-])Cc1ccc(O)cc1)Cc1ccccc1
-6.97,O=C([O-])CN(C(=O)C1C(c2sc(C)cc2)C1)C1CCOCC1
-6.97,O=C([O-])C([NH2+]Cc1ccccc1)CC(=O)Nc1ccc(CC)cc1
-6.97,O=C([O-])C(C)(C)n1ncc(NC(=O)c2ncc(C)nc2)c1
-6.97,O=C(N1C(C(=O)[O-])CC2C1CCCC2)c1nc(-c2cocc2)sc1
-6.97,O=C([O-])C1C(C(=O)NCc2ccc(N3C(=O)CCC3)cc2)CCCC1
-6.97,O=C([O-])CNC(=O)CNC(=O)CN1C(=O)C=C2C(=N1)CCCC2
-6.97,S(C(C(=O)[O-])=Cc1c(OC)cccc1)c1[nH]c(CCC)nn1
-6.97,O=C(Nc1[nH]c(C(C)C)nn1)Cn1c2c(c(NC(=O)C)ccc2)cc1
-6.97,O=C([O-])CN(C(=O)c1c(C)n(Cc2ccccc2)nc1)C1CC1
-6.96,O=C([O-])CC1OCCN(C(=O)c2ccc(N3C(=O)NCC3)cc2)C1
-6.96,O=C([O-])C(CNC(=O)c1c(C)nc(CC)s1)C1CCCCC1
-6.96,O=C([O-])C(C)(C)n1ncc(NC(=O)c2n[nH]c(CCC)c2)c1
-6.96,O=C([O-])CCCC(=O)N1CC(C(=O)[O-])C(c2cc3OCOc3cc2)C1
-6.96,O=C([O-])C([NH2+]C(C(=O)N1C(C(=O)[O-])CCC1)C)CCc1ccccc1
-6.96,O=C(OC(C)(C)C)N(C(C(=O)[O-])Cc1ccc(OC(=O)C)cc1)C
-6.96,O=C([O-])c1c(-c2ccc(OC)cc2)onc1NCCCC1COCC1
-6.96,Fc1cc(C(NC(=O)CC2CC[NH+](C(C)C)CC2)C(=O)[O-])ccc1
-6.96,O=C([O-])CC1(NC(=O)N2CC(c3ncncc3)CCC2)CCCCC1
-6.96,O=C([O-])CC1OCCN(C(=O)c2n[nH]c(C3CC3)c2)C1
-6.96,O=C([O-])c1c(-c2oc(CN=Nc3n(N)c(C)nn3)cc2)cccc1
-6.96,O=C([O-])C(NC(=O)C1C[NH+](CC(C)C)CC1)c1ccccc1
-6.96,O=C([O-])CN(C(=O)c1n(C)nc(C(C)C)c1)Cc1c(OC)cccc1
-6.96,O=C([O-])C(Cc1ccc(Oc2ccccc2)cc1)[NH+]1CCN(C)CC1
-6.96,O=C([O-])CC=1C(=O)NC(Nc2nc(C)c3c(n2)ccc(OCC)c3)N=1
-6.96,O=C(N1CC(C(=O)[O-])C(CCC)C1)c1n[nH]c(-c2ccc(C)cc2)c1
-6.96,O=C([O-])C(Oc1c(OC)cccc1)Cc1c(OC)ccc(OC)c1
-6.96,O=C([O-])C1C(C)(C)C1C(=O)N1CCN(c2c(C#N)cccn2)CC1
-6.96,O=C([O-])C(NC(=O)COc1ccccc1)Cc1c2c([nH]c1)cccc2
-6.96,O=C(OC(C)(C)C)NCCN1C(=O)N(CC(=O)[O-])c2c1cccc2
-6.96,S(=O)(=O)(NC(CC(=O)[O-])c1ccccc1)c1c(C)cc(C)c(C)c1
-6.96,S(CC(=O)NC(C(=O)[O-])Cc1ccccc1)c1n(C)cnn1
-6.96,O=C([O-])C(NC(=O)CCN1C(=O)CCCCC1)c1cc(C)ccc1
-6.96,O=C([O-])C(NC(=O)CCn1nnnc1)Cc1c2c([nH]c1)cccc2
-6.96,O=C([O-])c1c(C[NH+](CCNc2ncnc(C3COCC3)c2)C)c[nH]n1
-6.96,O=[N+]([O-])c1c(CC)ccc(C(=O)NC(CCC)c2nnn[n-]2)c1
-6.96,O=C([O-])C(N1C(=O)C(NC(=O)C2COCCC2)CC1)c1ccccc1
-6.96,O=C([O-])CC1OCCN(C(=O)C=Cc2oc(C3C(C)C3)cc2)C1
-6.96,O=C([O-])C1N(C(=O)C2CN(Cc3ccc(C)cc3)C(=O)C2)CCOC1
-6.96,O=C([O-])c1oc(CNC(=O)c2cc(NC(=O)C3C(C)C3)ccc2)cc1
-6.96,O=C([O-])CC1C(C)=CC(CNC(=O)c2nccnc2)C(C(C)C)C1
-6.96,O=C([O-])Cn1c(CNC(=O)c2ccccc2)nc(C2CCOCC2)n1
-6.96,O=C([O-])c1c(-c2sc(CNC(=O)c3cnccc3)nc2)cccc1
-6.96,O=C(CCc1ccccc1)N1C2(OCC1C(=O)[O-])CCCCC2
-6.96,O=C(CCC1(CCC#C)N=N1)N1C(C(=O)[O-])CC(OC)C1
-6.96,O=C([O-])C([NH2+]CCCCC)CC(=O)Nc1cc2c(cc1)cccc2
-6.96,O=C([O-])C(NC(=O)Cc1c2c([nH]c1)cccc2)Cc1ccc(O)cc1
-6.96,O=C(Nc1scc(CC(=O)[O-])n1)C(Cc1sccc1)C
-6.96,[SH0](=O)(CCC(NC(=O)OCc1ccc(OC)cc1)C(=O)[O-])C
-6.96,O=C([O-])C1C(C(=O)NCc2cc3OCOc3cc2)C2CCC1CC2
-6.96,O=C([O-])C(C(=O)Nc1cnc(N2CC[NH+](C)CC2)cc1)C1CCCC1
-6.96,S(=O)(=O)(N1CC(O)CCC1)c1cc(NC(=O)C2CCC2)ccc1
-6.96,O=C([O-])CN(C(=O)C=1Oc2c(C(=O)C=1)cccc2)C1CCOCC1
-6.95,S(C(C(=O)[O-])=Cc1c2c(n(C)c1)cccc2)c1[nH]c(CC)nn1
-6.95,O=C([O-])CCN1C(=O)C(Nc2ccc(OCC)cc2)SC1=O
-6.95,S(=O)(=O)(NCc1onc(-c2noc(C)c2)n1)N1CCCC1
-6.95,O=C(C)N1C(C(=O)[O-])CC2(C1)CCN(Cc1n(C(C)C)cc[nH+]1)CC2
-6.95,O=C(CCn1cncc1)N1CCC(Oc2ccccc2)(C(=O)[O-])CC1
-6.95,O=C([O-])C(NC(=O)C=Cc1c(OC)cccc1)Cc1ccccc1
-6.95,O=C(N(CCCn1nccc1)C)NC(CC(=O)[O-])c1ccccc1
-6.95,S=C1N(CCC(=O)[O-])C(=O)C(=Cc2c3ncccc3ccc2)S1
-6.95,O=C([O-])CCc1nn2c(c1)CN(Cc1c(CC)nc(C)s1)CCC2
-6.95,O=C(N1C(C(=O)[O-])CC([NH+](Cc2ccccc2)C)CC1)c1occc1
-6.95,O=C([O-])COc1cc(CN=NCc2cc(OC)c(OC)cc2)ccc1
-6.95,O=C([O-])C(NC(=O)Cc1[nH+]c2n(c1)C=CC=C2)c1ccccc1
-6.95,O=C([O-])CC1(c2ccccc2)C(=O)N(CCn2cncc2)C(=O)C1
-6.95,FC(F)(F)c1cc(CC(=O)NC(C(=O)[O-])Cc2[nH]cnc2)ccc1
-6.95,O=C(Nc1sc2c(C(C(=O)[O-])CCC2)n1)c1ccc(OC)cc1
-6.95,Fc1c(F)ccc(N2C(=O)C(C(=O)N3C(C(=O)[O-])CCC3)CC2)c1
-6.95,Fc1cc2c(oc(C(=O)N3CC(CCC(=O)[O-])CCC3)c2)cc1
-6.95,O=C([O-])C(NC(=O)CCC1(CCC#C)N=N1)c1nn(C)cc1
-6.95,O=C(Nc1nn(CC(=O)[O-])cn1)C(Oc1cc(C)ccc1)C
-6.95,O=C([O-])C(C)(C)n1nc(NC(=O)CCC2(CCC#C)N=N2)cc1
-6.95,O=C(Nc1cc2C(=O)N(c3cc(C(=O)[O-])ccc3)C(=O)c2cc1)C
-6.95,S(=O)(=O)(NCCC(C)C)c1cc(C(=O)[O-])c(NCC(C)C)cc1
-6.95,O=C([O-])c1nnn(C2CN(C(=O)c3cn(C4CC4)nc3)CCC2)c1
